drug_name_lower,currently_resolves_to_bucket,bucket_generic_name,trials_referencing_this_name
samm al rerakh,withania somnifera,withania somnifera,0
sandrena,estradiol,estradiol,0
sanrack p,sodium hypochlorite,sodium hypochlorite,0
sapitinib,...,...,0
sar405,...,...,0
sar650984,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,0
sars-cov-2 antigen-specific cytotoxic t-lymphocytes,...,...,0
sars-cov-2 specific ctls,...,...,0
satri-cabtagene autoleucel,...,...,0
saver kid,cefixime,cefixime,0
saviprazole,...,...,0
saxenda,...,...,0
sb mage-3,...,...,0
sc-car.gpc3xil15.21 car t cells,...,...,0
sc428,...,...,0
scan c,barium,barium,0
sch619734,...,...,0
scheduling of the time of pembrolizumab infusions,pembrolizumab and berahyaluronidase alfa-pmph,pembrolizumab and berahyaluronidase alfa-pmph,1
schembl18161454,[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
schembl29354245,[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
schembl29357360,[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
schembl29360975,rta 744,RTA 744,0
schembl29386310,rta 744,RTA 744,0
schembl29392680,[68ga]ga-psma,[68Ga]Ga-PSMA,0
schembl29393438,zio-201-t,ZIO-201-T,0
schembl30373492,[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
schembl522323,fluorodopa,fluorodopa,0
schembl795679,fluorocholine,Fluorocholine,0
scherisolon,prednisolone,prednisolone,0
scheroson,cortisone acetate,cortisone acetate,0
scrt,...,...,0
scuffle,pcb,pcb,0
sdab,...,...,0
sdf-1 receptor,...,...,0
"se 75, selenomethionine",selenomethionine,Selenomethionine,0
se-methionine,l-selenomethionine,L-selenomethionine,0
sea legs,meclizine,Meclizine,0
sea-calm,meclizine,Meclizine,0
sea-legs,meclizine,Meclizine,0
seakleen 500sc,menadione,menadione,0
seakleen 800wp,menadione,menadione,0
sedating antihistamines,...,...,0
see alternative names,see alternative names,See alternative names,0
selected autologous stem cell,...,...,0
selected natural killer cells collected from apheresis products,...,...,0
selective agonist of gper,...,...,0
selective estrogen receptor modulator,...,...,0
selective internal radiation therapy (sirt),...,...,0
selective serotonin uptake inhibitor,...,...,0
selenium methionine,selenomethionine,Selenomethionine,0
selenium select,selenomethionine,Selenomethionine,0
selenium select(r) 5000 dcp,selenomethionine,Selenomethionine,0
selenium select(tm),selenomethionine,Selenomethionine,0
selenium-l-methionine,selenomethionine,Selenomethionine,0
seleniumselect(r) pure (+)-selenomethionine,selenomethionine,Selenomethionine,0
seleno-dl-methionine,selenomethionine,Selenomethionine,0
seleno-l-methionine,selenomethionine,Selenomethionine,0
selenomax(r),selenomethionine,Selenomethionine,0
selenomethionine (75se),selenomethionine,Selenomethionine,0
selenomethionine (semet),selenomethionine,Selenomethionine,0
selenomethionine (van),selenomethionine,Selenomethionine,0
selenomethionine [usan],l-selenomethionine,L-selenomethionine,0
selenomethionine amino acid chelate,selenomethionine,Selenomethionine,0
selenomethionine hydroxy analogue,selenomethionine,Selenomethionine,0
selenomethionine se 75,selenomethionine,Selenomethionine,0
selenomethionine se-75,selenomethionine,Selenomethionine,0
"selenomethionine, dl-",selenomethionine,Selenomethionine,0
"selenomethionine, l-",l-selenomethionine,L-selenomethionine,0
selenomethionine-l,l-selenomethionine,L-selenomethionine,0
selenopure l-selenomethionine,selenomethionine,Selenomethionine,0
selenopure yeast free selenium,selenomethionine,Selenomethionine,0
selenopure(r),selenomethionine,Selenomethionine,0
selenopure(tm) l-selenomethionine,selenomethionine,Selenomethionine,0
selenosource af 2000,selenomethionine,Selenomethionine,0
selma,pcb,pcb,0
semagacestat,...,...,0
semaglutide injection (ozempic®),...,...,0
semaglutide tablets (rybelsus®),...,...,0
semet,selenomethionine,Selenomethionine,0
sen,senna,senna,0
sena alejandrina,senna,senna,0
senl-t7,...,...,1
senna alexandrina,senna,senna,0
senna concentrate,senna,senna,0
senna lax,senna,senna,0
senna smooth,senna,senna,0
senna soft,senna,senna,0
senna tablets,senna,senna,0
senna-gen,senna,senna,0
senna-grx,senna,senna,0
senna-lax,senna,senna,0
senna-tabs,senna,senna,0
senna-time,senna,senna,0
sennacon,senna,senna,0
sennae folium,senna,senna,0
sennae fructus,senna,senna,0
sennalax,senna,senna,0
senno,senna,senna,0
sennoside,senna,senna,0
senokot child,senna,senna,0
senokot extra,senna,senna,0
senokot extra strength,senna,senna,0
senokot laxative gummies blue pomegranate,senna,senna,0
senokot laxative gummies mixed berries,senna,senna,0
senokot to go,senna,senna,0
senokotxtra,senna,senna,0
senolax,senna,senna,0
senosol,senna,senna,0
senosol-x,senna,senna,0
sensorcaine,bupivacaine liposome,bupivacaine liposome,0
senza5™ cart5,...,...,0
sequential bibf 1120,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,0
sequential depocyte,cytarabine liposome,cytarabine liposome,0
sequential docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
sequential donor-derived cd22 car therapy,...,...,0
sequential gemcitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
sequential pd-1 antibody,...,...,0
sequential treatment of bevacizumab,trastuzumab-qyyp,trastuzumab-qyyp,1
sequential-cmab009,trastuzumab-qyyp,trastuzumab-qyyp,1
seralutinib,...,...,0
serm,...,...,0
sernyl,pcb,pcb,0
sernylan,pcb,pcb,0
serofene,clomiphene citrate,clomiphene citrate,0
serotonergic antidepressants,...,...,0
serotonin-specific reuptake inhibitors,...,...,0
serpafar,clomiphene citrate,clomiphene citrate,0
"sertraline (zoloft, lustral, setrona)",...,...,0
sethotope,selenomethionine,Selenomethionine,0
sglt-2 inhibitor,see alternative names,See alternative names,0
sgx523,"varies, see alternative names","Varies, see alternative names",0
sheets,pcb,pcb,0
sherman,pcb,pcb,0
shermans,pcb,pcb,0
sherms,pcb,pcb,0
short protocol,n/a,N/A,0
short term androgen deprivation,n/a,N/A,0
short-course ablative radiotherapy,...,...,0
shot,...,...,0
shr- a1811,trastuzumab-qyyp,trastuzumab-qyyp,1
shr-1316、paclitaxel、carboplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
shr-1916,...,...,0
shr-9839 ； pemetrexed ；carboplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
shr-a1811 for,trastuzumab-qyyp,trastuzumab-qyyp,0
shr-a1811 ； pertuzumab,trastuzumab-qyyp,trastuzumab-qyyp,1
shr-a1811and 5-fu,trastuzumab-qyyp,trastuzumab-qyyp,0
siaci of cetuximab,trastuzumab-qyyp,trastuzumab-qyyp,1
sid 530,trastuzumab-qyyp,trastuzumab-qyyp,0
sid530,trastuzumab-qyyp,trastuzumab-qyyp,1
sigmaprofen,flurbiprofen,flurbiprofen,0
siguran,meclizine,Meclizine,0
silver locus protein homolog (silv),gp100 human melanoma peptide,gp100 human melanoma peptide,0
simplicef,cefpodoxime,cefpodoxime,0
simultaneous treatment of bevacizumab,trastuzumab-qyyp,trastuzumab-qyyp,1
single agent of cyclophosphamide,cyclophosphamide,cyclophosphamide,1
single cyclophosphamide,cyclophosphamide,cyclophosphamide,5
single drug chemotherapy,...,...,0
single umbilical cord blood unit transplant,n/a,N/A,0
sinografin,diatrizoate,diatrizoate,0
sintilimab (ibi308),...,...,0
sirt (selective internal radiation therapy),...,...,0
sirukumab,...,...,0
siterone™,...,...,0
sitzmarks,barium,barium,0
sjcar19,...,...,0
sk-nk cell,not applicable,Not applicable,0
skdr fc chimera,...,...,0
sky0402,bupivacaine liposome,bupivacaine liposome,0
smart101,...,...,0
smoothhd,barium,barium,0
smoothie readi-cat 2,barium,barium,0
smoothld,barium,barium,0
smoothx,barium,barium,0
sms 201-955,irinotecan,irinotecan,0
snc-103,...,...,0
snk (super-activated) cells,not available,Not available,0
snk (supernk),...,...,0
snk cells,not available,Not available,0
snk01,n/a,N/A,0
snorts,pcb,pcb,0
snv4818,...,...,1
soap yellow,fluorescein sodium,fluorescein sodium,0
soc carboplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
soc chemotherapy,...,...,0
soc paclitaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
soc: cyclophosphamide,cyclophosphamide,cyclophosphamide,1
soc: temozolomide,temozolomide,temozolomide,1
sodium amidotrizoate (inn),diatrizoate,diatrizoate,0
sodium ascorbate,vitamin c,vitamin c,1
sodium ascorbyl phosphate,vitamin c,vitamin c,0
sodium chlorate(i),sodium hypochlorite,sodium hypochlorite,0
sodium chloride oxide (naclo),sodium hypochlorite,sodium hypochlorite,0
sodium chloroxide,sodium hypochlorite,sodium hypochlorite,0
sodium diatrizoate,diatrizoate,diatrizoate,0
sodium fluorescein,fluorescein sodium,fluorescein sodium,0
sodium fluoresceinate,fluorescein sodium,fluorescein sodium,0
sodium hypochloride,sodium hypochlorite,sodium hypochlorite,0
sodium hypochlorite,sodium hypochlorite,sodium hypochlorite,2
sodium hypochlorite (naclo),sodium hypochlorite,sodium hypochlorite,0
sodium pyruvate,...,...,0
"sodium, fluorescein",fluorescein sodium,fluorescein sodium,0
sofi-cel (wu-cart-007),n/a,N/A,0
soficabtagene geleucel (sofi-cel; wu-cart-007),...,...,0
sogade-beru,withania somnifera,withania somnifera,0
sol-o-pake,barium,barium,0
solitomab (amg 110),...,...,0
solone,prednisolone,prednisolone,0
soluble fluorescein,fluorescein sodium,fluorescein sodium,0
somakit toc,gallium ga 68 dotatate,gallium ga 68 dotatate,0
somakit-tate,gallium ga 68 dotatate,gallium ga 68 dotatate,0
soraprazan,...,...,0
sotagliflozin (inpefa),see alternative names,See alternative names,0
soup,nitroglycerin,nitroglycerin,0
space,pcb,pcb,0
spartalizumab (pdr001),...,...,0
spasler neo,mebeverine,mebeverine,0
spasmo-nit,papaverine,Papaverine,0
spasmotalin,mebeverine,mebeverine,0
spautin-1,...,...,0
spectrum1503970,methoxyamine,Methoxyamine,0
spherex,...,...,0
spin,carbendazim,carbendazim,0
spindle poison,...,...,0
spiractin™,...,...,0
spirotone™,...,...,0
split cisplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
split-dose cisplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
spongocytidine,cytarabine liposome,cytarabine liposome,0
sptcl,...,...,0
sr 25990,clopidogrel,clopidogrel,0
sr 25990 c (sanofi) (is),clopidogrel,clopidogrel,0
"sr-140,333",...,...,0
ss-ctace,...,...,0
ssr128129e,...,...,0
ssri,...,...,0
sstn-302,...,...,0
st571,imatinib mesylate & hydroxyurea,Imatinib Mesylate & Hydroxyurea,1
stain remover,sodium hypochlorite,sodium hypochlorite,0
standard adt treatment,n/a,N/A,0
standard androgen deprivation therapy,n/a,N/A,0
standard care chemoradiation,n/a,N/A,0
standard chemotherapy,...,...,1
standard chemotherapy (pemetrexed,trastuzumab-qyyp,trastuzumab-qyyp,0
standard cyclophosphamide,cyclophosphamide,cyclophosphamide,1
standard cytotherapy,...,...,0
standard nivolumab,da-epoch-r followed by nivolumab,DA-EPOCH-R followed by Nivolumab,1
standard of care (capecitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
standard of care adt,n/a,N/A,0
standard of care chemotherapy,...,...,1
standard of care single agent chemotherapy,...,...,0
standard of care targeting driver mutations,...,...,0
standard of care: cyclophosphamide,cyclophosphamide,cyclophosphamide,1
standard of care: docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
standard protocol,n/a,N/A,0
standard ptcy,cyclophosphamide,cyclophosphamide,0
standard-dose interval immunotherapy,n/a,N/A,0
standard-of-care non-immune checkpoint inhibitor such as single-agent vegfr2 tki,...,...,0
standard-of-care systemic therapy: gemcitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
standard-of-care temozolomide,temozolomide,temozolomide,1
standard: dexamethasone,dexamethasone,dexamethasone,0
starbld0007402,zio-201-t,ZIO-201-T,0
starchlor,sodium hypochlorite,sodium hypochlorite,0
stardust,pcb,pcb,0
staxyn,...,...,0
stayban,flurbiprofen,flurbiprofen,0
stein,carbendazim,carbendazim,0
stem cell,n/a,N/A,1
stem cell mobilization,n/a,N/A,0
stempor,carbendazim,carbendazim,0
stendra,...,...,0
steran,prednisolone,prednisolone,0
sterane,prednisolone,prednisolone,0
stereotactic ablative radiotherapy (sabr),...,...,0
stereotactic body radiation therapy (sbrt),...,...,0
steri-stat,chlorhexidine gluconate,chlorhexidine gluconate,0
sterile urea,urea,urea,0
steroid mouthwash (dexamethasone,dexamethasone,dexamethasone,0
sterolone,prednisolone,prednisolone,0
sti571 (,imatinib mesylate & hydroxyurea,Imatinib Mesylate & Hydroxyurea,0
stimu-lh,gonadorelin,gonadorelin,0
stk1,...,...,0
stk12,...,...,0
stk5,...,...,0
strefen,flurbiprofen,flurbiprofen,0
strepfen,flurbiprofen,flurbiprofen,0
strepflam,flurbiprofen,flurbiprofen,0
strepsils (various formulations),flurbiprofen,flurbiprofen,0
strychnos,withania somnifera,withania somnifera,0
su011248 & irinotecan,irinotecan,irinotecan,0
su11274,"varies, see alternative names","Varies, see alternative names",0
succharated ferric oxide,iron saccharate,iron saccharate,0
sucrofer,iron saccharate,iron saccharate,0
sucroferric oxyhydroxide,iron saccharate,iron saccharate,0
sugarbaker technique,...,...,0
sulan,flurbiprofen,flurbiprofen,0
sulfated monosaccharide,glucosamine hydrochloride,Glucosamine Hydrochloride,0
sunkist vitamin c,vitamin c,vitamin c,0
super blue light,...,...,0
super car-t,...,...,0
super hi-tcr-t cells,...,...,0
super nk cell,not available,Not available,0
super selective transarterial chemoembolization of chc,...,...,0
super-selective intraarterial intracranial of bevacizumab,trastuzumab-qyyp,trastuzumab-qyyp,1
super-selective intraarterial intracranial of temozolomide,temozolomide,temozolomide,1
super1 tcr-t,...,...,0
supercarb,carbendazim,carbendazim,0
superchar aqueous,activated charcoal,Activated Charcoal,0
supercharged nk cells,not available,Not available,0
superdophilus,lactobacillus,lactobacillus,0
supergrass,pcb,pcb,0
superjoint,pcb,pcb,0
supernk™ (snk),...,...,0
superselective ctace doxorubicin,trastuzumab-qyyp,trastuzumab-qyyp,1
superselective intraarterial cerebral of cetuximab,trastuzumab-qyyp,trastuzumab-qyyp,1
supersorbon s1,activated charcoal,Activated Charcoal,0
superweed,pcb,pcb,0
suppressor t cells,n/a,N/A,0
supramotin,mosapride,mosapride,0
suprax,cefixime,cefixime,0
suprecur,...,...,0
suprefact,...,...,0
suprimal,meclizine,Meclizine,0
surfer,pcb,pcb,0
surgical chlorinated soda solution,sodium hypochlorite,sodium hypochlorite,0
surole,clomiphene citrate,clomiphene citrate,0
survivin-loaded dendritic cell,...,...,0
sustained released 5-fu,trastuzumab-qyyp,trastuzumab-qyyp,0
sustained released cisplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
susvimo,...,...,0
synkavite,menadione,menadione,0
synkay,menadione,menadione,0
synovir,n/a,N/A,0
synthetic conjugated estrogens,estrogens,estrogens,0
synthetic tils,...,...,0
systematic chemotherapy,...,...,0
systemic anti-cancer therapy (sact),...,...,0
systemic application of simultaneous chemotherapy,n/a,N/A,0
systemic chemohormonal therapy,...,...,0
systemic chemotherapy,...,...,1
systemic chemotherapy alone (oxaliplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
systemic family therapy,...,...,0
systemic gemcitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
systemic immunotherapy,n/a,N/A,0
systemic therapy (gemcitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
systemic therapy alone,...,...,0
systems medicine,...,...,0
séne d'inde,senna,senna,0
séné,senna,senna,0
séné d'alexandrie,senna,senna,0
séné d'egypte,senna,senna,0
séné de tinnevelly,senna,senna,0
t cell,n/a,N/A,0
t cell agent targeting bcma chimeric antigen receptor,...,...,0
t cell immunoglobulin mucin 3,...,...,0
t cell immunoglobulin mucin-3,...,...,0
t cell membrane-anchored tumor-targeted il12 -modified til cell therapy,...,...,0
t cell receptor t-cell therapy,...,...,0
t cell targeting b7-h3 chimeric antigen receptor,...,...,0
t cell targeting cd7 chimeric antigen receptor,...,...,0
t cell-depleted donor lymphocyte,...,...,0
t cell-depleted hematopoietic stem cell transplantation,...,...,0
t-2328,...,...,0
t-bodies,n/a,N/A,0
t-cell,n/a,N/A,2
t-cell depleted dli,...,...,0
t-cell dose level -1,...,...,0
t-cell engager (tce),...,...,0
t-cell immunoglobulin and mucin domain-containing protein 3,...,...,0
t-cell precursors generated by exposure of allogeneic cd34+ hematopoietic stem and progenitor cells to ex vivo culture conditions,...,...,0
t-cell therapy,n/a,N/A,0
t-cell transfer therapy,n/a,N/A,0
t-cells lentivirally transduced to express cd171-specific chimeric antigen receptors,...,...,0
t-killer cell,n/a,N/A,0
t4ah,...,...,0
t4q,...,...,0
tab0015,...,...,0
tab008,trastuzumab-qyyp,trastuzumab-qyyp,1
tabelecleucel (atara biotherapeutics),...,...,0
tace,n/a,N/A,0
tace (transarterial chemoembolization),...,...,0
tace-deb,...,...,0
tace-haic,not applicable,Not applicable,0
tadliq,...,...,0
tagitanlimab and capecitabine,trastuzumab-qyyp,trastuzumab-qyyp,0
tagitol v,barium,barium,1
tailored chemotherapy,...,...,0
tak-370,mosapride,mosapride,0
tak-652,...,...,0
tak-733,gp100 human melanoma peptide,gp100 human melanoma peptide,1
tak-779,...,...,0
tak102,...,...,0
takeda pharmaceutical company,cefixime,cefixime,0
tali-cel™,n/a,N/A,0
talicabtagene autoleucel,n/a,N/A,0
taligantinib,"varies, see alternative names","Varies, see alternative names",0
tandem,not applicable,Not applicable,0
tandem cars (tancars),...,...,0
tandem high-dose chemotherapy,...,...,0
taniraleucel,...,...,0
tank,n/a,N/A,0
taperdex,dexamethasone,dexamethasone,0
tar-200,trastuzumab-qyyp,trastuzumab-qyyp,8
target-controlled naloxone,trastuzumab-qyyp,trastuzumab-qyyp,0
targeted,n/a,N/A,2
targeted activated dendritic cells,...,...,0
targeted alpha therapy,...,...,0
targeted bcma gene-modified allogeneic chimeric antigen receptor t-cell,...,...,0
targeted car-t cells,...,...,0
targeted cea car-t,...,...,0
targeted drug,...,...,0
targeted drugs recommended by molecular tumor board.,n/a,N/A,0
targeted lipid nanoparticles mrna car-t,...,...,0
targeted radiotherapy,n/a,N/A,0
targeted systemic therapy,...,...,0
targeted therapy,...,...,0
targeted therapy based on molecular profiling : everolimus,trastuzumab-qyyp,trastuzumab-qyyp,1
targeted therapy based on molecular profiling : imatinib,imatinib mesylate & hydroxyurea,Imatinib Mesylate & Hydroxyurea,1
targeting nudt21 sirna drugs,...,...,0
tarina 24 fe,norethisterone acetate,norethisterone acetate,0
tarina fe 1/20,norethisterone acetate,norethisterone acetate,0
tarp peptide-pulsed autologous dendritic cell vaccine,...,...,0
tat,...,...,0
tate,gallium ga 68 dotatate,gallium ga 68 dotatate,1
tavokinogene telseplasmid (tavo),...,...,0
taxalbin,trastuzumab-qyyp,trastuzumab-qyyp,0
taxane (docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
taxane (paclitaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
taxanes,...,...,0
taxim o,cefixime,cefixime,0
taxol a,trastuzumab-qyyp,trastuzumab-qyyp,0
taxol®,trastuzumab-qyyp,trastuzumab-qyyp,0
taxotere (ec90,trastuzumab-qyyp,trastuzumab-qyyp,0
taxotere inj.,trastuzumab-qyyp,trastuzumab-qyyp,0
taxotere),trastuzumab-qyyp,trastuzumab-qyyp,0
taxotere) 3,trastuzumab-qyyp,trastuzumab-qyyp,0
taxotere-cisplatin-5fu,trastuzumab-qyyp,trastuzumab-qyyp,1
taxotere-platinol-fluorouracil,trastuzumab-qyyp,trastuzumab-qyyp,0
taxotere®,trastuzumab-qyyp,trastuzumab-qyyp,0
taxotere® (,trastuzumab-qyyp,trastuzumab-qyyp,0
taxus,trastuzumab-qyyp,trastuzumab-qyyp,0
taxus liberte,trastuzumab-qyyp,trastuzumab-qyyp,0
taxus stent,trastuzumab-qyyp,trastuzumab-qyyp,0
taytulla,norethisterone acetate,norethisterone acetate,0
tc (docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,0
tc n201,...,...,0
tc-g203 car-t cells,...,...,0
tc-g203 cells treatment,...,...,0
tc-n201 cells,...,...,0
tc-nk,unknown,Unknown,0
tcd dli,...,...,0
tcd hct,...,...,0
tcd-hct,...,...,0
tcd-hsct,...,...,0
tch (docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
tcn201,...,...,0
tcr alpha beta t-cell depleted haploidentical hct,...,...,0
tcr alpha/beta+/cd19+ depleted ematopoietic progenitor cells,...,...,0
tcr alpha/beta+/cd19+ depleted hpcs,...,...,0
tcr alpha/beta/cd19-depleted hpcs,...,...,0
tcr t-cell therapy,...,...,0
tcr t-cells,...,...,0
tcr therapies,n/a,N/A,0
tcr αβ/cd19-depleted haploidentical family donor transplant,...,...,0
tcr-like car-t,n/a,N/A,0
tcr-modified t cells,...,...,0
